Shipment_ID,Origin_Region,Carrier_Name,Cargo_Type,Planned_ETA,Actual_Arrival,Weather_Index,Port_Congestion_Level,Distance_KM
SHP5207,U.S.,,Hazardous,20-09-2025,28-09-2025,4,0.6,10676
SHP5208,DE,FastLogistics,Standard,11-05-2025,19-05-2025,6,0.58,1804
SHP5209,DE,,Fragile,01-09-2025,01-09-2025,2,,8552
SHP5210,Brazil,AirFreight_Inc,Hazardous,21-10-2025,28-10-2025,3,0.59,1885
SHP5211,DE,AirFreight_Inc,Standard,28-10-2025,30-10-2025,6,0.98,8061
SHP5212,DE,AirFreight_Inc,Perishable,02-05-2025,07-05-2025,9,0.97,12019
SHP5213,USA,GlobalShip,Hazardous,03-04-2025,03-04-2025,9,0.19,4916
SHP5214,DE,,Standard,12-07-2025,10-07-2025,10,0.8,7712
SHP5215,United States,AirFreight_Inc,Perishable,15-04-2025,17-04-2025,10,0.22,7320
SHP5216,IN,FastLogistics,Hazardous,25-10-2025,26-10-2025,1,0.84,6547
SHP5217,DE,FastLogistics,Hazardous,15-03-2025,15-03-2025,7,0.89,1207
SHP5218,DE,OceanWave,Hazardous,22-01-2025,23-01-2025,5,0.87,5509
SHP5219,IN,,Standard,23-10-2025,01-11-2025,5,0.85,3059
SHP5220,CN,FastLogistics,Fragile,04-06-2025,06-06-2025,1,0.48,6627
SHP5221,India,OceanWave,Standard,11-02-2025,20-02-2025,1,0.54,11421
SHP5222,Brazil,AirFreight_Inc,Standard,22-04-2025,27-04-2025,10,0.63,8932
SHP5223,Brazil,,Fragile,08-06-2025,08-06-2025,99,0.43,7547
SHP5224,China,OceanWave,Standard,02-07-2025,04-07-2025,3,0.65,11029
SHP5225,China,OceanWave,Hazardous,10-02-2025,09-02-2025,5,0.66,11419
SHP5226,CN,GlobalShip,Fragile,15-08-2025,17-08-2025,7,0.52,12243
SHP5227,Germany,GlobalShip,Hazardous,30-01-2025,09-02-2025,8,0.51,14842
SHP5228,United States,GlobalShip,Hazardous,18-04-2025,25-04-2025,3,0.13,5397
SHP5229,China,,Standard,30-04-2025,04-05-2025,6,0.93,651
SHP5230,India,,Standard,05-04-2025,15-04-2025,10,0.97,9836
SHP5231,DE,GlobalShip,Hazardous,12-04-2025,12-04-2025,6,0.95,1607
SHP5232,USA,,Fragile,11-04-2025,17-04-2025,7,0.82,8238
SHP5233,U.S.,OceanWave,Standard,02-05-2025,03-05-2025,8,0.13,10902
SHP5234,CN,OceanWave,Standard,31-08-2025,08-09-2025,9,0.27,10091
SHP5235,China,GlobalShip,Fragile,27-10-2025,05-11-2025,4,0.71,7430
SHP5236,China,AirFreight_Inc,Hazardous,18-05-2025,22-05-2025,6,0.44,5379
SHP5237,Brazil,FastLogistics,Perishable,16-10-2025,23-10-2025,3,0.87,3252
SHP5238,China,AirFreight_Inc,Fragile,15-02-2025,22-02-2025,9,0.14,14521
SHP5239,USA,FastLogistics,Perishable,07-03-2025,08-03-2025,5,0.26,2681
SHP5240,India,AirFreight_Inc,Hazardous,11-04-2025,09-04-2025,9,0.89,1683
SHP5241,Germany,GlobalShip,Hazardous,10-04-2025,11-04-2025,3,0.28,4790
SHP5242,U.S.,AirFreight_Inc,Standard,08-10-2025,16-10-2025,6,0.14,8532
SHP5243,CN,OceanWave,Hazardous,15-02-2025,14-02-2025,2,0.77,6566
SHP5244,U.S.,AirFreight_Inc,Fragile,22-01-2025,24-01-2025,9,0.54,6567
SHP5245,United States,FastLogistics,Standard,15-03-2025,24-03-2025,9,0.26,8118
SHP5246,Germany,OceanWave,Perishable,19-03-2025,27-03-2025,1,0.39,1145
SHP5247,Brazil,AirFreight_Inc,Perishable,11-07-2025,18-07-2025,9,0.55,8893
SHP5248,IN,GlobalShip,Standard,25-01-2025,25-01-2025,7,0.25,8074
SHP5249,USA,FastLogistics,Fragile,29-06-2025,30-06-2025,5,0.78,7905
SHP5250,United States,FastLogistics,Hazardous,25-04-2025,05-05-2025,5,0.62,14479
SHP5251,U.S.,AirFreight_Inc,Hazardous,10-03-2025,20-03-2025,10,0.36,6408
SHP5252,India,OceanWave,Fragile,12-06-2025,18-06-2025,3,0.46,9093
SHP5253,Brazil,FastLogistics,Fragile,17-02-2025,16-02-2025,2,0.97,2500
SHP5254,DE,GlobalShip,Perishable,04-08-2025,09-08-2025,1,0.87,12497
SHP5255,IN,FastLogistics,Fragile,23-10-2025,31-10-2025,7,0.51,3552
SHP5256,Brazil,FastLogistics,Standard,20-09-2025,19-09-2025,7,,11186
SHP5257,DE,OceanWave,Fragile,06-07-2025,16-07-2025,3,,7748
SHP5258,Germany,GlobalShip,Fragile,09-08-2025,15-08-2025,8,0,8167
SHP5259,CN,FastLogistics,Perishable,09-04-2025,13-04-2025,1,0.7,14177
SHP5260,Brazil,OceanWave,Fragile,17-03-2025,19-03-2025,1,0.25,7556
SHP5261,U.S.,FastLogistics,Fragile,13-08-2025,17-08-2025,7,1,4980
SHP5262,CN,GlobalShip,Hazardous,06-09-2025,09-09-2025,10,0.76,12424
SHP5263,China,OceanWave,Standard,24-04-2025,03-05-2025,9,0.31,7157
SHP5264,USA,FastLogistics,Standard,23-10-2025,30-10-2025,99,0.22,6316
SHP5265,United States,AirFreight_Inc,Hazardous,26-10-2025,27-10-2025,5,0.49,7936
SHP5266,Germany,AirFreight_Inc,Hazardous,11-08-2025,10-08-2025,10,0.71,2382
SHP5267,Germany,,Hazardous,16-01-2025,18-01-2025,1,0.3,9418
SHP5268,IN,OceanWave,Fragile,06-07-2025,13-07-2025,10,0.38,3700
SHP5269,DE,AirFreight_Inc,Perishable,24-10-2025,01-11-2025,1,0.7,9459
SHP5270,IN,FastLogistics,Perishable,14-09-2025,20-09-2025,3,0.31,2605
SHP5271,Germany,GlobalShip,Hazardous,10-07-2025,15-07-2025,6,0.26,7378
SHP5272,CN,GlobalShip,Standard,19-08-2025,19-08-2025,1,0.91,2374
SHP5273,IN,AirFreight_Inc,Fragile,24-08-2025,01-09-2025,7,0.93,14606
SHP5274,Germany,OceanWave,Perishable,25-05-2025,02-06-2025,5,0.88,11723
SHP5275,IN,,Standard,23-06-2025,03-07-2025,5,0.27,5272
SHP5276,DE,GlobalShip,Perishable,02-09-2025,04-09-2025,99,0.02,13631
SHP5277,U.S.,,Fragile,11-05-2025,14-05-2025,3,0.32,9589
SHP5278,India,GlobalShip,Perishable,20-06-2025,23-06-2025,10,0.53,3384
SHP5279,Germany,AirFreight_Inc,Hazardous,18-05-2025,18-05-2025,9,0.17,3520
SHP5280,USA,FastLogistics,Fragile,27-01-2025,26-01-2025,2,0.95,12010
SHP5281,Germany,,Standard,04-08-2025,07-08-2025,4,0.21,10665
SHP5282,CN,FastLogistics,Fragile,07-05-2025,17-05-2025,8,0.44,6045
SHP5283,IN,FastLogistics,Hazardous,08-07-2025,14-07-2025,9,0.48,3394
SHP5284,India,OceanWave,Fragile,13-08-2025,20-08-2025,4,0.13,4749
SHP5285,United States,GlobalShip,Perishable,11-02-2025,15-02-2025,2,0.43,5945
SHP5286,U.S.,AirFreight_Inc,Perishable,22-06-2025,02-07-2025,4,0.58,4467
SHP5287,DE,AirFreight_Inc,Fragile,11-07-2025,12-07-2025,2,0.51,14191
SHP5288,United States,FastLogistics,Fragile,15-09-2025,22-09-2025,9,0.38,9372
SHP5289,USA,,Hazardous,11-01-2025,11-01-2025,1,0.67,6051
SHP5290,United States,AirFreight_Inc,Fragile,03-09-2025,01-09-2025,99,0.22,11321
SHP5291,United States,AirFreight_Inc,Standard,08-10-2025,15-10-2025,6,0.8,12162
SHP5292,Brazil,OceanWave,Fragile,14-01-2025,13-01-2025,99,0.74,13122
SHP5293,India,OceanWave,Standard,04-02-2025,08-02-2025,3,0.83,11660
SHP5294,United States,AirFreight_Inc,Standard,04-04-2025,03-04-2025,8,0.63,975
SHP5295,United States,,Standard,29-08-2025,04-09-2025,4,0.67,8478
SHP5296,Germany,FastLogistics,Perishable,23-06-2025,23-06-2025,1,0.78,7592
SHP5297,CN,FastLogistics,Hazardous,20-02-2025,27-02-2025,7,0.14,5934
SHP5298,United States,OceanWave,Perishable,10-07-2025,13-07-2025,1,0.56,3795
SHP5299,IN,AirFreight_Inc,Fragile,04-10-2025,10-10-2025,6,0.35,9785
SHP5300,CN,AirFreight_Inc,Standard,07-04-2025,15-04-2025,5,0.76,8275
SHP5301,IN,,Standard,05-01-2025,07-01-2025,8,0.48,9126
SHP5302,CN,AirFreight_Inc,Hazardous,10-10-2025,09-10-2025,6,0.85,9661
SHP5303,India,OceanWave,Hazardous,29-05-2025,28-05-2025,9,0.97,9677
SHP5304,CN,GlobalShip,Hazardous,13-05-2025,20-05-2025,8,0.41,6245
SHP5305,U.S.,FastLogistics,Hazardous,07-03-2025,12-03-2025,8,0.65,8557
SHP5306,China,,Hazardous,01-03-2025,10-03-2025,5,0.77,13226
SHP5307,DE,FastLogistics,Hazardous,20-02-2025,01-03-2025,4,0.14,14207
SHP5308,Germany,,Fragile,28-07-2025,29-07-2025,8,0.24,11497
SHP5309,United States,FastLogistics,Fragile,05-09-2025,06-09-2025,1,0.84,3053
SHP5310,India,OceanWave,Perishable,20-06-2025,30-06-2025,10,0.32,2954
SHP5311,Germany,FastLogistics,Hazardous,01-10-2025,08-10-2025,8,0.8,5841
SHP5312,CN,,Standard,19-06-2025,18-06-2025,1,0.42,6468
SHP5313,China,GlobalShip,Perishable,29-06-2025,03-07-2025,8,0.99,840
SHP5314,CN,GlobalShip,Standard,18-10-2025,27-10-2025,1,0.3,5510
SHP5315,CN,GlobalShip,Hazardous,26-03-2025,05-04-2025,3,,5515
SHP5316,Germany,AirFreight_Inc,Perishable,21-10-2025,30-10-2025,1,0.62,10157
SHP5317,U.S.,GlobalShip,Hazardous,03-08-2025,10-08-2025,2,0.91,14938
SHP5318,IN,OceanWave,Perishable,06-01-2025,16-01-2025,2,0.76,14387
SHP5319,USA,GlobalShip,Hazardous,21-10-2025,26-10-2025,8,0.3,11813
SHP5320,DE,OceanWave,Standard,08-10-2025,08-10-2025,6,0.54,3664
SHP5321,U.S.,,Standard,07-03-2025,10-03-2025,10,0.3,5719
SHP5322,India,OceanWave,Hazardous,14-10-2025,24-10-2025,6,0.17,8617
SHP5323,U.S.,GlobalShip,Standard,27-08-2025,03-09-2025,7,0.98,5379
SHP5324,India,AirFreight_Inc,Hazardous,28-10-2025,01-11-2025,99,0.87,9165
SHP5325,China,AirFreight_Inc,Perishable,06-03-2025,14-03-2025,7,0.77,11602
SHP5326,United States,AirFreight_Inc,Fragile,24-01-2025,27-01-2025,2,0.32,9718
SHP5327,CN,OceanWave,Fragile,25-10-2025,02-11-2025,10,0.03,7568
SHP5328,China,AirFreight_Inc,Fragile,28-03-2025,06-04-2025,10,,14669
SHP5329,USA,FastLogistics,Perishable,28-09-2025,02-10-2025,10,0.24,8138
SHP5330,CN,AirFreight_Inc,Standard,07-01-2025,16-01-2025,5,0.72,14091
SHP5331,CN,,Fragile,14-04-2025,21-04-2025,4,0,2666
SHP5332,DE,FastLogistics,Standard,05-09-2025,05-09-2025,9,0.42,2834
SHP5333,Brazil,OceanWave,Fragile,24-04-2025,22-04-2025,99,0.99,2323
SHP5334,United States,OceanWave,Hazardous,25-06-2025,05-07-2025,5,0.5,5175
SHP5335,Germany,,Standard,04-10-2025,12-10-2025,5,0.42,11860
SHP5336,United States,OceanWave,Hazardous,04-04-2025,04-04-2025,4,0.25,7884
SHP5337,India,OceanWave,Hazardous,22-03-2025,27-03-2025,8,0.89,8629
SHP5338,India,,Hazardous,25-05-2025,01-06-2025,6,0.88,6729
SHP5339,China,GlobalShip,Standard,17-03-2025,23-03-2025,8,0.48,7863
SHP5340,USA,,Hazardous,03-10-2025,02-10-2025,2,0.35,14291
SHP5341,Germany,GlobalShip,Standard,20-10-2025,27-10-2025,2,0.61,13773
SHP5342,USA,AirFreight_Inc,Fragile,03-07-2025,10-07-2025,1,0.03,4485
SHP5343,Brazil,FastLogistics,Fragile,24-01-2025,02-02-2025,1,0.32,10772
SHP5344,USA,,Perishable,06-01-2025,16-01-2025,2,0.08,12830
SHP5345,India,GlobalShip,Perishable,24-01-2025,25-01-2025,7,0.43,6272
SHP5346,China,GlobalShip,Fragile,18-08-2025,17-08-2025,3,0.55,3937
SHP5347,India,OceanWave,Standard,08-04-2025,10-04-2025,8,1,12982
SHP5348,Brazil,FastLogistics,Perishable,22-07-2025,31-07-2025,9,0.08,6575
SHP5349,IN,GlobalShip,Standard,08-01-2025,08-01-2025,4,0.43,12547
SHP5350,IN,GlobalShip,Perishable,22-04-2025,26-04-2025,7,0.75,3643
SHP5351,Germany,FastLogistics,Fragile,07-10-2025,11-10-2025,6,0.68,7420
SHP5352,DE,,Fragile,16-06-2025,23-06-2025,7,0.08,6632
SHP5353,China,FastLogistics,Perishable,17-04-2025,23-04-2025,2,0.83,10122
SHP5354,U.S.,FastLogistics,Hazardous,22-04-2025,23-04-2025,5,0.61,12180
SHP5355,CN,FastLogistics,Hazardous,16-04-2025,21-04-2025,6,0.4,5274
SHP5356,China,AirFreight_Inc,Fragile,15-08-2025,17-08-2025,2,0.81,2844
SHP5357,Germany,AirFreight_Inc,Fragile,27-03-2025,01-04-2025,8,0.65,3497
SHP5358,India,OceanWave,Perishable,10-05-2025,20-05-2025,3,0.62,14380
SHP5359,India,,Hazardous,16-10-2025,26-10-2025,7,0.41,3209
SHP5360,China,,Hazardous,06-06-2025,08-06-2025,7,0.57,6727
SHP5361,United States,FastLogistics,Fragile,27-02-2025,02-03-2025,8,0.27,11944
SHP5362,China,AirFreight_Inc,Perishable,12-02-2025,15-02-2025,2,0.62,2307
SHP5363,DE,OceanWave,Hazardous,25-06-2025,23-06-2025,5,0.99,14511
SHP5364,Germany,FastLogistics,Fragile,17-04-2025,23-04-2025,2,0.79,9982
SHP5365,United States,AirFreight_Inc,Hazardous,24-06-2025,22-06-2025,5,0.7,3940
SHP5366,India,FastLogistics,Perishable,19-08-2025,20-08-2025,2,0.75,13941
SHP5367,CN,FastLogistics,Perishable,19-09-2025,24-09-2025,5,0.91,2174
SHP5368,CN,OceanWave,Fragile,27-01-2025,28-01-2025,10,0.27,7438
SHP5369,IN,,Perishable,29-09-2025,01-10-2025,1,0.48,1258
SHP5370,Brazil,GlobalShip,Perishable,08-07-2025,13-07-2025,2,0.22,12743
SHP5371,China,AirFreight_Inc,Standard,11-04-2025,15-04-2025,8,0.58,13151
SHP5372,USA,OceanWave,Standard,15-06-2025,21-06-2025,9,0.33,1457
SHP5373,China,OceanWave,Fragile,16-02-2025,20-02-2025,5,0.6,6813
SHP5374,CN,OceanWave,Hazardous,26-10-2025,24-10-2025,4,0.24,2130
SHP5375,United States,OceanWave,Standard,05-06-2025,09-06-2025,8,0.88,13154
SHP5376,U.S.,AirFreight_Inc,Fragile,24-04-2025,02-05-2025,9,0.37,5265
SHP5377,China,,Perishable,11-01-2025,11-01-2025,4,0.41,9357
SHP5378,United States,GlobalShip,Standard,02-01-2025,11-01-2025,9,0.13,14469
SHP5379,CN,GlobalShip,Perishable,31-07-2025,06-08-2025,6,0.63,3281
SHP5380,Brazil,GlobalShip,Fragile,05-10-2025,15-10-2025,9,0.16,9148
SHP5381,China,GlobalShip,Standard,08-08-2025,18-08-2025,3,,1035
SHP5382,IN,GlobalShip,Perishable,06-10-2025,05-10-2025,9,0.67,3870
SHP5383,DE,OceanWave,Standard,31-08-2025,06-09-2025,8,0.18,10564
SHP5384,Brazil,AirFreight_Inc,Fragile,04-08-2025,13-08-2025,2,0.18,3357
SHP5385,Brazil,GlobalShip,Hazardous,18-01-2025,18-01-2025,2,0.09,9896
SHP5386,U.S.,GlobalShip,Perishable,06-08-2025,07-08-2025,2,0.5,4118
SHP5387,India,,Standard,02-05-2025,02-05-2025,10,0.42,1019
SHP5388,China,AirFreight_Inc,Perishable,09-07-2025,13-07-2025,1,0.13,4002
SHP5389,USA,FastLogistics,Perishable,11-06-2025,20-06-2025,7,0.71,14155
SHP5390,U.S.,GlobalShip,Hazardous,20-05-2025,27-05-2025,8,0.68,11811
SHP5391,CN,FastLogistics,Fragile,30-07-2025,31-07-2025,7,0.66,13773
SHP5392,IN,GlobalShip,Perishable,06-01-2025,16-01-2025,4,0.77,8222
SHP5393,India,FastLogistics,Perishable,17-05-2025,22-05-2025,5,0.15,14749
SHP5394,DE,,Fragile,28-09-2025,28-09-2025,10,0.75,11115
SHP5395,India,GlobalShip,Hazardous,27-01-2025,02-02-2025,5,,10648
SHP5396,CN,AirFreight_Inc,Hazardous,17-07-2025,21-07-2025,3,0.97,13181
SHP5397,China,GlobalShip,Fragile,03-06-2025,05-06-2025,8,0.9,10343
SHP5398,IN,OceanWave,Hazardous,23-03-2025,23-03-2025,10,0.29,5130
SHP5399,Germany,FastLogistics,Hazardous,12-07-2025,16-07-2025,7,0.77,8000
SHP5400,IN,OceanWave,Perishable,06-02-2025,15-02-2025,5,0.05,12784
SHP5401,CN,GlobalShip,Perishable,28-08-2025,04-09-2025,99,0.51,11762
SHP5402,CN,GlobalShip,Standard,17-01-2025,22-01-2025,1,0.43,1466
SHP5403,DE,OceanWave,Fragile,11-05-2025,20-05-2025,6,0.44,8463
SHP5404,IN,OceanWave,Perishable,06-01-2025,08-01-2025,99,0.99,5318
SHP5405,U.S.,AirFreight_Inc,Fragile,30-04-2025,03-05-2025,5,0.45,13102
SHP5406,Brazil,FastLogistics,Perishable,11-04-2025,09-04-2025,2,0.61,8884
SHP5407,CN,AirFreight_Inc,Perishable,21-09-2025,22-09-2025,2,0.49,6046
SHP5408,IN,,Standard,11-01-2025,14-01-2025,8,0.05,5985
SHP5409,Germany,GlobalShip,Fragile,27-07-2025,01-08-2025,8,0.63,7141
SHP5410,IN,AirFreight_Inc,Perishable,08-07-2025,09-07-2025,8,0.37,14717
SHP5411,DE,,Hazardous,17-09-2025,17-09-2025,5,0.78,7340
SHP5412,DE,,Fragile,16-04-2025,20-04-2025,7,0.09,13785
SHP5413,CN,,Fragile,06-09-2025,11-09-2025,5,0.86,12573
SHP5414,Brazil,FastLogistics,Fragile,04-09-2025,14-09-2025,4,0.9,9371
SHP5415,Brazil,GlobalShip,Standard,02-08-2025,03-08-2025,3,0.91,8525
SHP5416,CN,,Hazardous,19-06-2025,23-06-2025,10,0.25,2375
SHP5417,United States,OceanWave,Fragile,06-09-2025,05-09-2025,10,0.28,10610
SHP5418,India,FastLogistics,Standard,21-05-2025,28-05-2025,5,0.59,11098
SHP5419,United States,,Perishable,02-05-2025,04-05-2025,7,0.88,14687
SHP5420,CN,FastLogistics,Perishable,03-03-2025,01-03-2025,10,0.03,13635
SHP5421,Germany,GlobalShip,Standard,08-02-2025,17-02-2025,2,0.38,5546
SHP5422,India,AirFreight_Inc,Hazardous,29-06-2025,06-07-2025,7,0.38,7804
SHP5423,Brazil,GlobalShip,Perishable,02-09-2025,09-09-2025,8,0.04,1891
SHP5424,India,OceanWave,Standard,10-09-2025,13-09-2025,9,0.29,4127
SHP5425,United States,AirFreight_Inc,Hazardous,24-07-2025,03-08-2025,1,0.38,2175
SHP5426,USA,AirFreight_Inc,Hazardous,09-05-2025,11-05-2025,9,0.48,11868
SHP5427,China,,Standard,02-04-2025,05-04-2025,4,0.88,2075
SHP5428,CN,AirFreight_Inc,Fragile,20-07-2025,25-07-2025,4,0.35,10482
SHP5429,India,OceanWave,Perishable,22-06-2025,20-06-2025,7,0.78,5691
SHP5430,Germany,GlobalShip,Hazardous,10-08-2025,15-08-2025,3,0.24,11435
SHP5431,Brazil,,Perishable,14-04-2025,14-04-2025,2,0.72,1347
SHP5432,CN,GlobalShip,Standard,26-01-2025,29-01-2025,7,0.94,4904
SHP5433,U.S.,GlobalShip,Perishable,19-01-2025,27-01-2025,6,0.95,1529
SHP5434,DE,FastLogistics,Hazardous,22-03-2025,30-03-2025,2,0.34,3246
SHP5435,Brazil,,Hazardous,20-05-2025,24-05-2025,4,0.51,14538
SHP5436,DE,,Standard,01-07-2025,06-07-2025,99,0.93,7379
SHP5437,Brazil,,Fragile,18-04-2025,19-04-2025,99,0.5,12522
SHP5438,U.S.,,Perishable,21-04-2025,22-04-2025,7,0.68,8672
SHP5439,China,OceanWave,Hazardous,07-05-2025,08-05-2025,8,,10650
SHP5440,U.S.,OceanWave,Perishable,07-02-2025,12-02-2025,8,0.56,2107
SHP5441,CN,FastLogistics,Perishable,13-10-2025,21-10-2025,10,0.67,11408
SHP5442,U.S.,OceanWave,Perishable,13-08-2025,21-08-2025,5,0.34,8813
SHP5443,India,,Standard,19-06-2025,20-06-2025,8,0.99,11670
SHP5444,United States,FastLogistics,Perishable,06-03-2025,10-03-2025,3,0.04,8312
SHP5445,India,OceanWave,Hazardous,27-01-2025,31-01-2025,3,,2472
SHP5446,China,OceanWave,Hazardous,06-10-2025,15-10-2025,4,0.59,784
SHP5447,China,FastLogistics,Perishable,23-06-2025,03-07-2025,6,0.47,9627
SHP5448,DE,GlobalShip,Standard,01-08-2025,07-08-2025,7,0.44,1721
SHP5449,IN,FastLogistics,Perishable,24-10-2025,25-10-2025,7,0.56,9527
SHP5450,USA,FastLogistics,Perishable,20-10-2025,26-10-2025,8,0.92,8683
SHP5451,IN,GlobalShip,Fragile,14-08-2025,15-08-2025,10,0.63,2972
SHP5452,CN,FastLogistics,Perishable,15-06-2025,15-06-2025,9,0.02,2383
SHP5453,IN,,Hazardous,17-06-2025,27-06-2025,1,0.61,4390
SHP5454,IN,OceanWave,Fragile,11-04-2025,18-04-2025,10,0.26,6585
SHP5455,Germany,,Perishable,27-09-2025,02-10-2025,6,0.19,2241
SHP5456,DE,FastLogistics,Fragile,05-09-2025,05-09-2025,99,0.46,7090
SHP5457,USA,AirFreight_Inc,Hazardous,08-06-2025,18-06-2025,2,0.02,821
SHP5458,United States,AirFreight_Inc,Perishable,28-05-2025,02-06-2025,3,0.12,11050
SHP5459,CN,GlobalShip,Standard,15-02-2025,17-02-2025,3,0.27,3991
SHP5460,DE,,Fragile,02-07-2025,30-06-2025,10,0.99,5895
SHP5461,India,FastLogistics,Perishable,09-02-2025,18-02-2025,10,0.4,2802
SHP5462,Germany,FastLogistics,Hazardous,26-08-2025,27-08-2025,4,0.15,8798
SHP5463,DE,,Standard,09-04-2025,14-04-2025,9,0.74,4033
SHP5464,India,,Standard,04-02-2025,04-02-2025,5,0.62,3009
SHP5465,Brazil,AirFreight_Inc,Fragile,14-04-2025,23-04-2025,10,0.98,13283
SHP5466,Brazil,GlobalShip,Perishable,19-07-2025,23-07-2025,3,0.58,7655
SHP5467,China,FastLogistics,Standard,21-01-2025,26-01-2025,6,0.64,6061
SHP5468,United States,GlobalShip,Perishable,12-07-2025,11-07-2025,10,0.12,6168
SHP5469,Brazil,,Standard,02-10-2025,07-10-2025,9,0.27,1125
SHP5470,U.S.,FastLogistics,Fragile,03-03-2025,01-03-2025,1,0.06,4489
SHP5471,DE,GlobalShip,Hazardous,26-03-2025,05-04-2025,1,0.03,8919
SHP5472,Germany,FastLogistics,Standard,16-10-2025,26-10-2025,3,0.07,8410
SHP5473,USA,FastLogistics,Standard,12-04-2025,17-04-2025,4,0.28,6387
SHP5474,DE,GlobalShip,Fragile,30-08-2025,29-08-2025,4,0.71,12190
SHP5475,Germany,AirFreight_Inc,Standard,14-10-2025,18-10-2025,2,0.63,12937
SHP5476,IN,FastLogistics,Hazardous,22-02-2025,01-03-2025,9,0.32,9449
SHP5477,United States,,Fragile,01-04-2025,02-04-2025,1,0.12,9534
SHP5478,United States,OceanWave,Hazardous,16-02-2025,18-02-2025,5,0.05,14883
SHP5479,China,AirFreight_Inc,Fragile,18-10-2025,23-10-2025,7,0.03,10314
SHP5480,India,FastLogistics,Perishable,09-06-2025,10-06-2025,5,0.62,5232
SHP5481,USA,,Hazardous,20-10-2025,18-10-2025,9,0.49,7843
SHP5482,USA,AirFreight_Inc,Fragile,22-08-2025,31-08-2025,8,0.08,3081
SHP5483,USA,AirFreight_Inc,Fragile,16-02-2025,16-02-2025,9,0.5,14968
SHP5484,IN,OceanWave,Fragile,06-07-2025,08-07-2025,7,0.94,10444
SHP5485,Germany,,Hazardous,07-04-2025,11-04-2025,99,0.55,3776
SHP5486,Germany,AirFreight_Inc,Perishable,05-09-2025,05-09-2025,6,0.89,6379
SHP5487,India,GlobalShip,Standard,18-02-2025,24-02-2025,3,,6440
SHP5488,U.S.,OceanWave,Hazardous,22-06-2025,20-06-2025,4,0.39,13867
SHP5489,DE,,Hazardous,14-02-2025,17-02-2025,1,0.95,2933
SHP5490,Brazil,GlobalShip,Standard,10-01-2025,17-01-2025,7,0.35,6008
SHP5491,USA,AirFreight_Inc,Standard,22-03-2025,30-03-2025,6,0.09,949
SHP5492,CN,OceanWave,Perishable,21-05-2025,25-05-2025,1,0.88,8204
SHP5493,U.S.,OceanWave,Standard,10-07-2025,17-07-2025,4,0.41,12527
SHP5494,DE,GlobalShip,Hazardous,03-09-2025,02-09-2025,2,0.67,4017
SHP5495,India,GlobalShip,Perishable,02-02-2025,10-02-2025,8,0.89,7835
SHP5496,Brazil,OceanWave,Perishable,09-02-2025,19-02-2025,5,0.5,9162
SHP5497,CN,GlobalShip,Perishable,28-03-2025,29-03-2025,10,0.98,12394
SHP5498,Brazil,,Fragile,23-08-2025,27-08-2025,4,0.28,6473
SHP5499,Germany,AirFreight_Inc,Standard,12-01-2025,12-01-2025,8,0.89,13947
SHP5500,CN,FastLogistics,Perishable,01-10-2025,10-10-2025,6,0.43,7354
SHP5501,CN,FastLogistics,Standard,30-01-2025,02-02-2025,6,0.72,8548
SHP5502,USA,OceanWave,Fragile,06-05-2025,08-05-2025,4,0.69,8001
SHP5503,India,,Standard,29-08-2025,28-08-2025,4,0.43,7042
SHP5504,IN,,Perishable,20-07-2025,21-07-2025,9,0.15,4980
SHP5505,China,FastLogistics,Perishable,05-05-2025,09-05-2025,9,0.17,14936
SHP5506,CN,OceanWave,Fragile,02-08-2025,11-08-2025,99,0.06,10193
SHP5507,DE,GlobalShip,Fragile,31-03-2025,06-04-2025,5,0.13,12652
SHP5508,India,,Fragile,03-04-2025,01-04-2025,7,0.55,13453
SHP5509,United States,GlobalShip,Perishable,01-05-2025,01-05-2025,1,0.48,13807
SHP5510,China,,Perishable,10-10-2025,15-10-2025,9,0.26,1576
SHP5511,India,OceanWave,Perishable,16-08-2025,22-08-2025,10,0.55,12776
SHP5512,India,AirFreight_Inc,Hazardous,20-08-2025,28-08-2025,7,0.41,3951
SHP5513,United States,GlobalShip,Perishable,09-04-2025,08-04-2025,9,0.89,1059
SHP5514,DE,OceanWave,Perishable,24-09-2025,03-10-2025,8,0.73,7608
SHP5515,USA,FastLogistics,Fragile,09-07-2025,14-07-2025,10,0.4,9526
SHP5516,U.S.,FastLogistics,Standard,23-06-2025,03-07-2025,5,0.79,7642
SHP5517,IN,,Perishable,14-09-2025,13-09-2025,3,0.95,914
SHP5518,U.S.,AirFreight_Inc,Hazardous,12-06-2025,19-06-2025,99,0.01,4820
SHP5519,IN,GlobalShip,Fragile,28-07-2025,05-08-2025,7,0.37,700
SHP5520,United States,GlobalShip,Hazardous,11-03-2025,09-03-2025,99,,4776
SHP5521,United States,FastLogistics,Perishable,02-07-2025,11-07-2025,8,0.92,4165
SHP5522,United States,,Standard,12-03-2025,16-03-2025,3,0.13,807
SHP5523,DE,GlobalShip,Hazardous,01-10-2025,09-10-2025,2,0.32,8278
SHP5524,India,OceanWave,Hazardous,07-03-2025,14-03-2025,3,,5332
SHP5525,China,AirFreight_Inc,Fragile,20-01-2025,21-01-2025,5,0.51,5778
SHP5526,CN,OceanWave,Hazardous,22-10-2025,21-10-2025,2,0.32,14723
SHP5527,DE,GlobalShip,Standard,11-09-2025,15-09-2025,3,0.7,13596
